,KIDS_TILE,KIDS_ID,prob,LABEL,model
37,KIDS_40.6_-28.2,KiDSDR4 J024326.846-275056.32,0.999976933002472,0.0,lens_15_KIDS_40.6_-28.2
38,KIDS_40.6_-28.2,KiDSDR4 J024118.781-283206.84,0.9997169971466064,0.0,lens_15_KIDS_40.6_-28.2
39,KIDS_40.6_-28.2,KiDSDR4 J024353.591-281745.38,0.9586517810821532,0.0,lens_15_KIDS_40.6_-28.2
40,KIDS_40.6_-28.2,KiDSDR4 J024144.001-282325.56,0.9914653301239014,0.0,lens_15_KIDS_40.6_-28.2
41,KIDS_40.6_-28.2,KiDSDR4 J024236.353-282759.34,0.9999760389328004,0.0,lens_15_KIDS_40.6_-28.2
42,KIDS_40.6_-28.2,KiDSDR4 J024037.372-283602.66,0.9999433755874634,0.0,lens_15_KIDS_40.6_-28.2
43,KIDS_40.6_-28.2,KiDSDR4 J024221.979-274958.15,0.9262170791625975,0.0,lens_15_KIDS_40.6_-28.2
44,KIDS_40.6_-28.2,KiDSDR4 J024403.932-283612.13,0.9999918937683104,0.0,lens_15_KIDS_40.6_-28.2
45,KIDS_40.6_-28.2,KiDSDR4 J024240.353-281523.29,0.9985014200210572,0.0,lens_15_KIDS_40.6_-28.2
46,KIDS_40.6_-28.2,KiDSDR4 J024301.595-283124.58,0.977950394153595,0.0,lens_15_KIDS_40.6_-28.2
47,KIDS_40.6_-28.2,KiDSDR4 J024130.587-274907.79,0.9999951124191284,0.0,lens_15_KIDS_40.6_-28.2
48,KIDS_40.6_-28.2,KiDSDR4 J024300.236-283229.92,0.991884708404541,0.0,lens_15_KIDS_40.6_-28.2
49,KIDS_40.6_-28.2,KiDSDR4 J024108.912-283849.43,0.9583648443222046,3.0,lens_15_KIDS_40.6_-28.2
50,KIDS_40.6_-28.2,KiDSDR4 J024204.030-283419.44,0.9910413026809692,0.0,lens_15_KIDS_40.6_-28.2
51,KIDS_40.6_-28.2,KiDSDR4 J024128.624-283732.29,0.976514458656311,0.0,lens_15_KIDS_40.6_-28.2
52,KIDS_40.6_-28.2,KiDSDR4 J024047.586-282601.86,0.9999658465385436,0.0,lens_15_KIDS_40.6_-28.2
53,KIDS_40.6_-28.2,KiDSDR4 J024436.034-282927.11,0.9999417066574096,0.0,lens_15_KIDS_40.6_-28.2
54,KIDS_40.6_-28.2,KiDSDR4 J024325.759-275119.70,0.9991401433944702,0.0,lens_15_KIDS_40.6_-28.2
55,KIDS_40.6_-28.2,KiDSDR4 J024414.562-281626.43,0.9999643564224244,0.0,lens_15_KIDS_40.6_-28.2
56,KIDS_40.6_-28.2,KiDSDR4 J024211.255-282134.35,0.97504723072052,0.0,lens_15_KIDS_40.6_-28.2
57,KIDS_40.6_-28.2,KiDSDR4 J024341.459-282710.73,0.9989910125732422,0.0,lens_15_KIDS_40.6_-28.2
58,KIDS_40.6_-28.2,KiDSDR4 J024026.532-281441.49,0.9999909996986388,0.0,lens_15_KIDS_40.6_-28.2
59,KIDS_40.6_-28.2,KiDSDR4 J024213.604-280258.67,0.9937194585800172,0.0,lens_15_KIDS_40.6_-28.2
60,KIDS_40.6_-28.2,KiDSDR4 J024423.721-282554.04,0.9989961385726928,0.0,lens_15_KIDS_40.6_-28.2
61,KIDS_40.6_-28.2,KiDSDR4 J024148.395-280553.38,0.9723080396652222,0.0,lens_15_KIDS_40.6_-28.2
62,KIDS_40.6_-28.2,KiDSDR4 J024208.881-282321.44,0.9394369125366212,0.0,lens_15_KIDS_40.6_-28.2
63,KIDS_40.6_-28.2,KiDSDR4 J024416.287-275015.75,0.9999128580093384,3.0,lens_15_KIDS_40.6_-28.2
64,KIDS_40.6_-28.2,KiDSDR4 J024442.096-274945.12,0.9999904036521912,0.0,lens_15_KIDS_40.6_-28.2
65,KIDS_40.6_-28.2,KiDSDR4 J024114.199-281619.38,0.99986469745636,0.0,lens_15_KIDS_40.6_-28.2
66,KIDS_40.6_-28.2,KiDSDR4 J024248.358-283909.48,0.9999747276306152,0.0,lens_15_KIDS_40.6_-28.2
67,KIDS_40.6_-28.2,KiDSDR4 J024224.905-280308.94,0.8679635524749756,0.0,lens_15_KIDS_40.6_-28.2
68,KIDS_40.6_-28.2,KiDSDR4 J024230.325-283136.58,0.8663606643676758,0.0,lens_15_KIDS_40.6_-28.2
69,KIDS_40.6_-28.2,KiDSDR4 J024443.767-281926.15,0.999996304512024,0.0,lens_15_KIDS_40.6_-28.2
70,KIDS_40.6_-28.2,KiDSDR4 J024436.089-274846.30,0.9968551397323608,0.0,lens_15_KIDS_40.6_-28.2
71,KIDS_40.6_-28.2,KiDSDR4 J024117.070-283112.83,0.8895547389984131,0.0,lens_15_KIDS_40.6_-28.2
72,KIDS_40.6_-28.2,KiDSDR4 J024240.786-280543.83,0.9665439128875732,0.0,lens_15_KIDS_40.6_-28.2
73,KIDS_40.6_-28.2,KiDSDR4 J024309.866-275319.31,0.9972748160362244,0.0,lens_15_KIDS_40.6_-28.2
74,KIDS_40.6_-28.2,KiDSDR4 J024332.958-275632.53,0.9994592666625975,0.0,lens_15_KIDS_40.6_-28.2
75,KIDS_40.6_-28.2,KiDSDR4 J024437.270-280247.19,0.9994586110115052,0.0,lens_15_KIDS_40.6_-28.2
76,KIDS_40.6_-28.2,KiDSDR4 J024325.956-283936.68,0.9120094776153564,0.0,lens_15_KIDS_40.6_-28.2
77,KIDS_40.6_-28.2,KiDSDR4 J024358.743-283840.81,0.9991034269332886,0.0,lens_15_KIDS_40.6_-28.2
78,KIDS_40.6_-28.2,KiDSDR4 J024229.018-282013.20,0.9999839067459106,0.0,lens_15_KIDS_40.6_-28.2
79,KIDS_40.6_-28.2,KiDSDR4 J024247.677-275645.30,0.988512635231018,2.0,lens_15_KIDS_40.6_-28.2
80,KIDS_40.6_-28.2,KiDSDR4 J024059.473-283322.88,0.9718010425567628,0.0,lens_15_KIDS_40.6_-28.2
81,KIDS_40.6_-28.2,KiDSDR4 J024241.241-280306.80,0.8871766328811646,0.0,lens_15_KIDS_40.6_-28.2
82,KIDS_40.6_-28.2,KiDSDR4 J024413.862-274518.27,0.9997321367263794,0.0,lens_15_KIDS_40.6_-28.2
83,KIDS_40.6_-28.2,KiDSDR4 J024209.093-282326.44,0.9456143379211426,0.0,lens_15_KIDS_40.6_-28.2
84,KIDS_40.6_-28.2,KiDSDR4 J024122.758-283952.50,0.9999095797538756,0.0,lens_15_KIDS_40.6_-28.2
85,KIDS_40.6_-28.2,KiDSDR4 J024141.367-274933.76,0.9358135461807252,0.0,lens_15_KIDS_40.6_-28.2
86,KIDS_40.6_-28.2,KiDSDR4 J024203.782-283418.78,0.9991534948349,0.0,lens_15_KIDS_40.6_-28.2
87,KIDS_40.6_-28.2,KiDSDR4 J024355.815-280901.71,0.9975011348724364,0.0,lens_15_KIDS_40.6_-28.2
88,KIDS_40.6_-28.2,KiDSDR4 J024154.287-282339.08,0.99996018409729,0.0,lens_15_KIDS_40.6_-28.2
89,KIDS_40.6_-28.2,KiDSDR4 J024129.869-275057.58,0.9999783039093018,0.0,lens_15_KIDS_40.6_-28.2
90,KIDS_40.6_-28.2,KiDSDR4 J024218.041-281538.29,0.9997666478157043,0.0,lens_15_KIDS_40.6_-28.2
91,KIDS_40.6_-28.2,KiDSDR4 J024429.535-283424.06,0.9972591400146484,0.0,lens_15_KIDS_40.6_-28.2
92,KIDS_40.6_-28.2,KiDSDR4 J024322.235-280233.42,0.982818603515625,0.0,lens_15_KIDS_40.6_-28.2
93,KIDS_40.6_-28.2,KiDSDR4 J024124.737-282451.90,0.9998971223831176,0.0,lens_15_KIDS_40.6_-28.2
94,KIDS_40.6_-28.2,KiDSDR4 J024044.666-280119.70,0.8353444933891296,0.0,lens_15_KIDS_40.6_-28.2
95,KIDS_40.6_-28.2,KiDSDR4 J024122.355-282148.99,0.8542554974555969,0.0,lens_15_KIDS_40.6_-28.2
96,KIDS_40.6_-28.2,KiDSDR4 J024425.631-275422.30,0.9999828934669496,0.0,lens_15_KIDS_40.6_-28.2
97,KIDS_40.6_-28.2,KiDSDR4 J024334.168-280935.49,0.9999572038650512,0.0,lens_15_KIDS_40.6_-28.2
98,KIDS_40.6_-28.2,KiDSDR4 J024229.059-282018.37,0.9999957084655762,0.0,lens_15_KIDS_40.6_-28.2
99,KIDS_40.6_-28.2,KiDSDR4 J024015.200-283134.17,0.8334908485412598,0.0,lens_15_KIDS_40.6_-28.2
100,KIDS_40.6_-28.2,KiDSDR4 J024126.398-275059.08,0.9985306262969972,0.0,lens_15_KIDS_40.6_-28.2
101,KIDS_40.6_-28.2,KiDSDR4 J024118.820-283221.54,0.9221346378326416,0.0,lens_15_KIDS_40.6_-28.2
102,KIDS_40.6_-28.2,KiDSDR4 J024101.397-283845.17,0.9678782224655152,0.0,lens_15_KIDS_40.6_-28.2
103,KIDS_40.6_-28.2,KiDSDR4 J024252.528-281715.93,0.9137544631958008,0.0,lens_15_KIDS_40.6_-28.2
104,KIDS_40.6_-28.2,KiDSDR4 J024330.873-280211.79,0.9999833106994628,3.0,lens_15_KIDS_40.6_-28.2
105,KIDS_40.6_-28.2,KiDSDR4 J024135.829-282558.54,0.8379373550415039,0.0,lens_15_KIDS_40.6_-28.2
106,KIDS_40.6_-28.2,KiDSDR4 J024117.983-274609.93,0.9813244342803956,0.0,lens_15_KIDS_40.6_-28.2
107,KIDS_40.6_-28.2,KiDSDR4 J024130.028-280749.49,0.9972199201583862,2.0,lens_15_KIDS_40.6_-28.2
108,KIDS_40.6_-28.2,KiDSDR4 J024110.301-284057.80,0.999990701675415,0.0,lens_15_KIDS_40.6_-28.2
109,KIDS_40.6_-28.2,KiDSDR4 J024323.878-280727.42,0.9999891519546508,0.0,lens_15_KIDS_40.6_-28.2
110,KIDS_40.6_-28.2,KiDSDR4 J024408.292-280008.08,0.8604366779327393,0.0,lens_15_KIDS_40.6_-28.2
111,KIDS_40.6_-28.2,KiDSDR4 J024224.140-281430.62,0.8881926536560059,0.0,lens_15_KIDS_40.6_-28.2
112,KIDS_40.6_-28.2,KiDSDR4 J024040.924-280659.86,0.8733035326004028,0.0,lens_15_KIDS_40.6_-28.2
113,KIDS_40.6_-28.2,KiDSDR4 J024352.137-280259.40,0.9860094785690308,0.0,lens_15_KIDS_40.6_-28.2
114,KIDS_40.6_-28.2,KiDSDR4 J024157.199-280651.91,0.999707043170929,0.0,lens_15_KIDS_40.6_-28.2
115,KIDS_40.6_-28.2,KiDSDR4 J024211.412-282139.57,0.9997551441192628,3.0,lens_15_KIDS_40.6_-28.2
116,KIDS_40.6_-28.2,KiDSDR4 J024214.768-274308.25,0.9993553161621094,0.0,lens_15_KIDS_40.6_-28.2
117,KIDS_40.6_-28.2,KiDSDR4 J024120.245-282307.97,0.8043767809867859,0.0,lens_15_KIDS_40.6_-28.2
118,KIDS_40.6_-28.2,KiDSDR4 J024156.333-280712.04,0.8930549621582031,0.0,lens_15_KIDS_40.6_-28.2
119,KIDS_40.6_-28.2,KiDSDR4 J024111.584-281610.12,0.9927468299865724,0.0,lens_15_KIDS_40.6_-28.2
120,KIDS_40.6_-28.2,KiDSDR4 J024133.649-280628.99,0.9869157671928406,0.0,lens_15_KIDS_40.6_-28.2
121,KIDS_40.6_-28.2,KiDSDR4 J024352.895-274835.95,0.9960630536079408,0.0,lens_15_KIDS_40.6_-28.2
122,KIDS_40.6_-28.2,KiDSDR4 J024443.984-274748.10,0.9992600679397584,0.0,lens_15_KIDS_40.6_-28.2
123,KIDS_40.6_-28.2,KiDSDR4 J024349.937-283531.30,0.9757293462753296,0.0,lens_15_KIDS_40.6_-28.2
124,KIDS_40.6_-28.2,KiDSDR4 J024015.485-280713.39,0.8592464923858643,0.0,lens_15_KIDS_40.6_-28.2
125,KIDS_40.6_-28.2,KiDSDR4 J024124.313-281521.34,0.9999794960021972,0.0,lens_15_KIDS_40.6_-28.2
126,KIDS_40.6_-28.2,KiDSDR4 J024426.174-281453.49,0.9999527335166932,0.0,lens_15_KIDS_40.6_-28.2
127,KIDS_40.6_-28.2,KiDSDR4 J024223.680-274257.65,0.9999723434448242,2.0,lens_15_KIDS_40.6_-28.2
128,KIDS_40.6_-28.2,KiDSDR4 J024343.433-283100.90,0.9741330742836,0.0,lens_15_KIDS_40.6_-28.2
129,KIDS_40.6_-28.2,KiDSDR4 J024317.255-283609.83,0.9971163272857666,0.0,lens_15_KIDS_40.6_-28.2
130,KIDS_40.6_-28.2,KiDSDR4 J024325.832-283942.65,0.9999355673789978,0.0,lens_15_KIDS_40.6_-28.2
131,KIDS_40.6_-28.2,KiDSDR4 J024210.214-283351.83,0.9969133138656616,0.0,lens_15_KIDS_40.6_-28.2
132,KIDS_40.6_-28.2,KiDSDR4 J024249.984-275322.09,0.988318681716919,0.0,lens_15_KIDS_40.6_-28.2
133,KIDS_40.6_-28.2,KiDSDR4 J024332.098-283453.37,0.8279687166213989,0.0,lens_15_KIDS_40.6_-28.2
134,KIDS_40.6_-28.2,KiDSDR4 J024351.574-274717.33,0.999953269958496,0.0,lens_15_KIDS_40.6_-28.2
135,KIDS_40.6_-28.2,KiDSDR4 J024359.557-274541.99,0.9526573419570924,0.0,lens_15_KIDS_40.6_-28.2
136,KIDS_40.6_-28.2,KiDSDR4 J024350.314-280519.22,0.9999451637268066,0.0,lens_15_KIDS_40.6_-28.2
137,KIDS_40.6_-28.2,KiDSDR4 J024442.003-281337.13,0.999470829963684,0.0,lens_15_KIDS_40.6_-28.2
138,KIDS_40.6_-28.2,KiDSDR4 J024122.816-283444.86,0.8980362415313721,0.0,lens_15_KIDS_40.6_-28.2
139,KIDS_40.6_-28.2,KiDSDR4 J024222.939-283754.52,0.8042933940887451,0.0,lens_15_KIDS_40.6_-28.2
140,KIDS_40.6_-28.2,KiDSDR4 J024441.545-283616.35,0.9986430406570436,0.0,lens_15_KIDS_40.6_-28.2
141,KIDS_40.6_-28.2,KiDSDR4 J024120.859-282503.28,0.9999805688858032,0.0,lens_15_KIDS_40.6_-28.2
142,KIDS_40.6_-28.2,KiDSDR4 J024121.148-283910.63,0.9999313354492188,0.0,lens_15_KIDS_40.6_-28.2
143,KIDS_40.6_-28.2,KiDSDR4 J024420.279-282007.87,0.9998388290405272,0.0,lens_15_KIDS_40.6_-28.2
144,KIDS_40.6_-28.2,KiDSDR4 J024308.143-281749.01,0.9889243841171264,0.0,lens_15_KIDS_40.6_-28.2
145,KIDS_40.6_-28.2,KiDSDR4 J024039.211-281947.53,0.9996556043624878,0.0,lens_15_KIDS_40.6_-28.2
146,KIDS_40.6_-28.2,KiDSDR4 J024208.848-275428.16,0.996249794960022,3.0,lens_15_KIDS_40.6_-28.2
147,KIDS_40.6_-28.2,KiDSDR4 J024212.013-280443.69,0.9996398091316224,0.0,lens_15_KIDS_40.6_-28.2
148,KIDS_40.6_-28.2,KiDSDR4 J024117.908-274611.67,0.9949313402175904,0.0,lens_15_KIDS_40.6_-28.2
149,KIDS_40.6_-28.2,KiDSDR4 J024132.760-283715.27,0.9978764057159424,0.0,lens_15_KIDS_40.6_-28.2
150,KIDS_331.5_-29.2,KiDSDR4 J220526.784-291541.52,0.9999783039093018,0.0,lens_15_KIDS_331.5_-29.2
151,KIDS_331.5_-29.2,KiDSDR4 J220648.259-290313.10,0.999723255634308,0.0,lens_15_KIDS_331.5_-29.2
152,KIDS_331.5_-29.2,KiDSDR4 J220402.438-292007.45,0.9999748468399048,0.0,lens_15_KIDS_331.5_-29.2
153,KIDS_331.5_-29.2,KiDSDR4 J220526.068-284254.53,0.9999536275863647,0.0,lens_15_KIDS_331.5_-29.2
154,KIDS_331.5_-29.2,KiDSDR4 J220453.784-292113.38,0.9999862909317015,0.0,lens_15_KIDS_331.5_-29.2
155,KIDS_331.5_-29.2,KiDSDR4 J220756.655-285844.86,0.9952770471572876,0.0,lens_15_KIDS_331.5_-29.2
156,KIDS_331.5_-29.2,KiDSDR4 J220655.404-292223.73,0.9286164045333862,0.0,lens_15_KIDS_331.5_-29.2
157,KIDS_331.5_-29.2,KiDSDR4 J220453.904-284303.32,0.9999900460243224,0.0,lens_15_KIDS_331.5_-29.2
158,KIDS_331.5_-29.2,KiDSDR4 J220743.028-291725.32,0.999991774559021,0.0,lens_15_KIDS_331.5_-29.2
159,KIDS_331.5_-29.2,KiDSDR4 J220659.514-292512.89,0.9999924898147584,0.0,lens_15_KIDS_331.5_-29.2
160,KIDS_331.5_-29.2,KiDSDR4 J220738.933-293307.21,0.999986171722412,0.0,lens_15_KIDS_331.5_-29.2
161,KIDS_331.5_-29.2,KiDSDR4 J220417.021-284813.66,0.9982042908668518,0.0,lens_15_KIDS_331.5_-29.2
162,KIDS_331.5_-29.2,KiDSDR4 J220718.676-293019.85,0.8237488269805908,0.0,lens_15_KIDS_331.5_-29.2
163,KIDS_331.5_-29.2,KiDSDR4 J220744.532-284417.45,0.9999687671661376,0.0,lens_15_KIDS_331.5_-29.2
164,KIDS_331.5_-29.2,KiDSDR4 J220439.902-285222.65,0.995782434940338,0.0,lens_15_KIDS_331.5_-29.2
165,KIDS_331.5_-29.2,KiDSDR4 J220741.447-293939.31,0.9999924302101136,0.0,lens_15_KIDS_331.5_-29.2
166,KIDS_331.5_-29.2,KiDSDR4 J220453.288-284351.03,0.9998677968978882,0.0,lens_15_KIDS_331.5_-29.2
167,KIDS_331.5_-29.2,KiDSDR4 J220740.936-293903.68,0.9999940395355223,0.0,lens_15_KIDS_331.5_-29.2
168,KIDS_331.5_-29.2,KiDSDR4 J220523.249-285403.43,0.9930140972137452,0.0,lens_15_KIDS_331.5_-29.2
169,KIDS_331.5_-29.2,KiDSDR4 J220741.229-284958.27,0.9442692995071412,0.0,lens_15_KIDS_331.5_-29.2
170,KIDS_331.5_-29.2,KiDSDR4 J220443.465-285137.57,0.9999324083328248,0.0,lens_15_KIDS_331.5_-29.2
171,KIDS_331.5_-29.2,KiDSDR4 J220621.230-292418.22,0.9999862909317015,0.0,lens_15_KIDS_331.5_-29.2
172,KIDS_331.5_-29.2,KiDSDR4 J220648.208-293248.56,0.9630773663520812,0.0,lens_15_KIDS_331.5_-29.2
173,KIDS_331.5_-29.2,KiDSDR4 J220740.923-290426.85,0.9555797576904296,0.0,lens_15_KIDS_331.5_-29.2
174,KIDS_331.5_-29.2,KiDSDR4 J220435.509-293203.29,0.9971801042556764,0.0,lens_15_KIDS_331.5_-29.2
175,KIDS_331.5_-29.2,KiDSDR4 J220355.581-292744.05,0.9986475706100464,0.0,lens_15_KIDS_331.5_-29.2
176,KIDS_331.5_-29.2,KiDSDR4 J220452.488-293910.86,0.9996152520179749,0.0,lens_15_KIDS_331.5_-29.2
177,KIDS_331.5_-29.2,KiDSDR4 J220811.212-284540.01,0.9999874830245972,3.0,lens_15_KIDS_331.5_-29.2
178,KIDS_331.5_-29.2,KiDSDR4 J220440.706-292744.25,0.9999827146530152,0.0,lens_15_KIDS_331.5_-29.2
179,KIDS_331.5_-29.2,KiDSDR4 J220413.121-292555.53,0.9999961853027344,2.0,lens_15_KIDS_331.5_-29.2
180,KIDS_331.5_-29.2,KiDSDR4 J220745.089-284404.78,0.9736104011535645,0.0,lens_15_KIDS_331.5_-29.2
181,KIDS_331.5_-29.2,KiDSDR4 J220526.794-285119.48,0.9999748468399048,0.0,lens_15_KIDS_331.5_-29.2
182,KIDS_331.5_-29.2,KiDSDR4 J220406.947-290515.89,0.9997930526733398,0.0,lens_15_KIDS_331.5_-29.2
183,KIDS_331.5_-29.2,KiDSDR4 J220439.205-285404.29,0.9984354972839355,0.0,lens_15_KIDS_331.5_-29.2
184,KIDS_331.5_-29.2,KiDSDR4 J220432.793-292905.86,0.9891098737716676,0.0,lens_15_KIDS_331.5_-29.2
185,KIDS_331.5_-29.2,KiDSDR4 J220408.038-290430.06,0.9999775886535645,0.0,lens_15_KIDS_331.5_-29.2
186,KIDS_331.5_-29.2,KiDSDR4 J220702.700-291534.45,0.9967243075370787,0.0,lens_15_KIDS_331.5_-29.2
187,KIDS_331.5_-29.2,KiDSDR4 J220526.974-291022.62,0.9996322393417358,0.0,lens_15_KIDS_331.5_-29.2
188,KIDS_331.5_-29.2,KiDSDR4 J220628.874-290058.33,0.9999933242797852,0.0,lens_15_KIDS_331.5_-29.2
189,KIDS_331.5_-29.2,KiDSDR4 J220400.099-285124.88,0.9872041940689088,0.0,lens_15_KIDS_331.5_-29.2
190,KIDS_331.5_-29.2,KiDSDR4 J220514.874-292723.88,0.999842405319214,0.0,lens_15_KIDS_331.5_-29.2
191,KIDS_331.5_-29.2,KiDSDR4 J220449.413-292637.46,0.9998244047164916,0.0,lens_15_KIDS_331.5_-29.2
192,KIDS_331.5_-29.2,KiDSDR4 J220457.860-284347.72,0.9660989046096802,0.0,lens_15_KIDS_331.5_-29.2
193,KIDS_331.5_-29.2,KiDSDR4 J220557.326-293011.36,0.9997067451477052,0.0,lens_15_KIDS_331.5_-29.2
194,KIDS_331.5_-29.2,KiDSDR4 J220637.058-290758.01,0.994086503982544,0.0,lens_15_KIDS_331.5_-29.2
195,KIDS_331.5_-29.2,KiDSDR4 J220721.940-293149.38,0.9606274962425232,0.0,lens_15_KIDS_331.5_-29.2
196,KIDS_331.5_-29.2,KiDSDR4 J220744.073-293507.89,0.923898220062256,0.0,lens_15_KIDS_331.5_-29.2
197,KIDS_331.5_-29.2,KiDSDR4 J220700.527-292059.77,0.8543227910995483,0.0,lens_15_KIDS_331.5_-29.2
198,KIDS_331.5_-29.2,KiDSDR4 J220501.368-285447.30,0.9996888637542723,0.0,lens_15_KIDS_331.5_-29.2
199,KIDS_331.5_-29.2,KiDSDR4 J220510.445-292302.05,0.9357715249061584,0.0,lens_15_KIDS_331.5_-29.2
200,KIDS_331.5_-29.2,KiDSDR4 J220520.046-292417.21,0.8758406639099121,0.0,lens_15_KIDS_331.5_-29.2
201,KIDS_331.5_-29.2,KiDSDR4 J220716.919-290945.68,0.997869312763214,0.0,lens_15_KIDS_331.5_-29.2
202,KIDS_331.5_-29.2,KiDSDR4 J220548.006-290740.23,0.9997333288192748,0.0,lens_15_KIDS_331.5_-29.2
203,KIDS_331.5_-29.2,KiDSDR4 J220349.975-293850.84,0.9273015260696412,0.0,lens_15_KIDS_331.5_-29.2
204,KIDS_331.5_-29.2,KiDSDR4 J220403.652-291914.73,0.9819118976593018,0.0,lens_15_KIDS_331.5_-29.2
205,KIDS_331.5_-29.2,KiDSDR4 J220506.990-284442.08,0.9857702851295472,0.0,lens_15_KIDS_331.5_-29.2
206,KIDS_331.5_-29.2,KiDSDR4 J220358.422-291421.40,0.9999662637710572,0.0,lens_15_KIDS_331.5_-29.2
207,KIDS_331.5_-29.2,KiDSDR4 J220419.670-284846.46,0.8516185879707336,0.0,lens_15_KIDS_331.5_-29.2
